topic,topic_num,titles,urls,lat,long,category,image_urls
langley chilliwack rcmp surrey com read facebook local,11,"['Centenarian and long time Langley resident Bill Cutress passes away – Langley Advance Times', 'Aldergrove disc golf park ranked 27th in world receives $70,000 from Otter Co-op for new pavilion – Langley Advance Times', 'Murdered Langley man’s memorial car show hits the road as Cannonball Cruise around Fraser Valley – Langley Advance Times', '‘The public has spoken’: Alder Inn to be demolished at $250,000 cost – Langley Advance Times']","['https://www.langleyadvancetimes.com/community/centenarian-and-long-time-langley-resident-bill-cutress-passes-away/', 'https://www.langleyadvancetimes.com/sports/aldergrove-disc-golf-park-ranked-27th-in-world-receives-70000-from-otter-co-op-for-new-pavillion/', 'https://www.langleyadvancetimes.com/news/murdered-langley-mans-memorial-car-show-hits-the-road-as-cannonball-cruise-around-the-fraser-valley/', 'https://www.langleyadvancetimes.com/news/the-public-has-spoken-alder-inn-to-be-demolished-in-near-future-at-250000-cost/']",54.6448939,-6.2429127,local,"['https://www.langleyadvancetimes.com/community/centenarian-and-long-time-langley-resident-bill-cutress-passes-away/', 'https://www.langleyadvancetimes.com/sports/aldergrove-disc-golf-park-ranked-27th-in-world-receives-70000-from-otter-co-op-for-new-pavillion/', 'https://www.langleyadvancetimes.com/news/murdered-langley-mans-memorial-car-show-hits-the-road-as-cannonball-cruise-around-the-fraser-valley/', 'https://www.langleyadvancetimes.com/news/the-public-has-spoken-alder-inn-to-be-demolished-in-near-future-at-250000-cost/']"
langley chilliwack rcmp surrey com read facebook local,11,['North Delta’s history explored in new first-of-its-kind book – North Delta Reporter'],['https://www.northdeltareporter.com/community/north-deltas-history-explored-in-new-first-of-its-kind-book/'],33.544926000000004,-79.3297426,local,['https://www.northdeltareporter.com/community/north-deltas-history-explored-in-new-first-of-its-kind-book/']
langley chilliwack rcmp surrey com read facebook local,11,['Embankment crash in Harrison ends with minor injuries – Abbotsford News'],['https://www.abbynews.com/news/embankment-crash-in-harrison-ends-with-minor-injuries/'],52.2150167,5.2764086,local,['https://www.abbynews.com/news/embankment-crash-in-harrison-ends-with-minor-injuries/']
langley chilliwack rcmp surrey com read facebook local,11,"['LETTER: BC Liberals should not apologize for advertising in Christian publication – Chilliwack Progress', 'PHOTOS: Historic look at Chilliwack activities we are missing in the pandemic – Chilliwack Progress', 'John Mlikotic headlines loaded field for Chilliwack Men’s Open golf tournament – Chilliwack Progress', 'Building new confidence can be this easy! – Surrey Now-Leader', 'North Delta yoga studio’s Fridays at the Farm to benefit local animal sanctuary – North Delta Reporter']","['https://www.theprogress.com/opinion/letter-bc-liberals-should-not-apologize-for-advertising-in-christian-publication/', 'https://www.theprogress.com/community/photos-historic-look-at-chilliwack-activities-we-are-missing-in-the-pandemic/', 'https://www.theprogress.com/sports/john-mlikotic-headlines-loaded-field-for-chilliwack-mens-open-golf-tournament/', 'https://www.surreynowleader.com/marketplace/building-new-confidence-can-be-this-easy/', 'https://www.northdeltareporter.com/community/north-delta-yoga-studios-fridays-at-the-farm-to-benefit-local-animal-sanctuary/']",55.001251,-125.00244099999999,local,"['https://www.theprogress.com/opinion/letter-bc-liberals-should-not-apologize-for-advertising-in-christian-publication/', 'https://www.theprogress.com/community/photos-historic-look-at-chilliwack-activities-we-are-missing-in-the-pandemic/', 'https://www.theprogress.com/sports/john-mlikotic-headlines-loaded-field-for-chilliwack-mens-open-golf-tournament/', 'https://www.surreynowleader.com/marketplace/building-new-confidence-can-be-this-easy/', 'https://www.northdeltareporter.com/community/north-delta-yoga-studios-fridays-at-the-farm-to-benefit-local-animal-sanctuary/']"
langley chilliwack rcmp surrey com read facebook local,11,"['Ride for cancer in Langley will take place Sunday, despite COVID-19 – Maple Ridge News']",['https://www.mapleridgenews.com/community/ride-for-cancer-in-langley-will-take-place-sunday-despite-covid-19/'],44.2462705,-117.5171733,local,['https://www.mapleridgenews.com/community/ride-for-cancer-in-langley-will-take-place-sunday-despite-covid-19/']
langley chilliwack rcmp surrey com read facebook local,11,"['LETTER: Poisonous ideals and white privilege show outdated viewpoints – Chilliwack Progress', 'EDITORIAL: Be kind, be thoughtful, be Canadian – every day – Chilliwack Progress', 'VIDEO: Canada Day celebrated with Zoom performance of national anthem – Langley Advance Times', 'Pink flags on Langley church grounds raise awareness about sex-selective abortion – Langley Advance Times']","['https://www.theprogress.com/opinion/letter-poisonous-ideals-and-white-privilege-show-outdated-viewpoints/', 'https://www.theprogress.com/opinion/editorial-be-kind-be-thoughtful-be-canadian-every-day/', 'https://www.langleyadvancetimes.com/entertainment/video-canada-day-celebrated-with-zoom-performance-of-national-anthem/', 'https://www.langleyadvancetimes.com/community/pink-flags-on-langley-church-grounds-raise-awareness-about-sex-selective-abortion-2/']",61.0666922,-107.9917071,local,"['https://www.theprogress.com/opinion/letter-poisonous-ideals-and-white-privilege-show-outdated-viewpoints/', 'https://www.theprogress.com/opinion/editorial-be-kind-be-thoughtful-be-canadian-every-day/', 'https://www.langleyadvancetimes.com/entertainment/video-canada-day-celebrated-with-zoom-performance-of-national-anthem/', 'https://www.langleyadvancetimes.com/community/pink-flags-on-langley-church-grounds-raise-awareness-about-sex-selective-abortion-2/']"
langley chilliwack rcmp surrey com read facebook local,11,"['LETTER: Mayor’s words countering racism are worth repeating – Chilliwack Progress', 'Iconic Chilliwack store passes clothing racks on to downtown neighbours – Chilliwack Progress', 'Outdoor Star Wars screening to benefit Chilliwack Bowls of Hope – Chilliwack Progress', 'Chilliwack Ringette and Chilliwack Sports Hall of Fame co-hosting golf tourney fundraiser – Chilliwack Progress', 'LETTER: Memorial service frustration under pandemic rules – Chilliwack Progress']","['https://www.theprogress.com/opinion/letter-mayors-words-countering-racism-are-worth-repeating/', 'https://www.theprogress.com/community/iconic-chilliwack-store-passes-clothing-racks-onto-downtown-neighbours/', 'https://www.theprogress.com/community/outdoor-star-wars-screening-to-benefit-chilliwack-bowls-of-hope/', 'https://www.theprogress.com/sports/chilliwack-ringette-and-chilliwack-sports-hall-of-fame-co-hosting-golf-tourney-fundraiser/', 'https://www.theprogress.com/opinion/letter-memorial-service-frustration-under-pandemic-rules/']",-121.956167,49.164694,local,"['https://www.theprogress.com/opinion/letter-mayors-words-countering-racism-are-worth-repeating/', 'https://www.theprogress.com/community/iconic-chilliwack-store-passes-clothing-racks-onto-downtown-neighbours/', 'https://www.theprogress.com/community/outdoor-star-wars-screening-to-benefit-chilliwack-bowls-of-hope/', 'https://www.theprogress.com/sports/chilliwack-ringette-and-chilliwack-sports-hall-of-fame-co-hosting-golf-tourney-fundraiser/', 'https://www.theprogress.com/opinion/letter-memorial-service-frustration-under-pandemic-rules/']"
langley chilliwack rcmp surrey com read facebook local,11,['LETTER: Police education and reform best solution – Langley Advance Times'],['https://www.langleyadvancetimes.com/opinion/letter-police-education-and-reform-best-solution/'],51.92026505,-8.476168942833311,local,['https://www.langleyadvancetimes.com/opinion/letter-police-education-and-reform-best-solution/']
langley chilliwack rcmp surrey com read facebook local,11,['Return of the Jedi – and the Chilliwack Cultural Centre art gallery – Chilliwack Progress'],['https://www.theprogress.com/entertainment/return-of-the-jedi-and-the-chilliwack-cultural-centre-art-gallery/'],43.913306899999995,144.67074119999998,local,['https://www.theprogress.com/entertainment/return-of-the-jedi-and-the-chilliwack-cultural-centre-art-gallery/']
langley chilliwack rcmp surrey com read facebook local,11,"['OUR VIEW: Surrey school break-ins unconscionable – North Delta Reporter', 'Rooftop hatchlings ‘a nice addition’ to White Rock RCMP operations – North Delta Reporter']","['https://www.northdeltareporter.com/opinion/our-view-surrey-school-break-ins-unconscionable/', 'https://www.northdeltareporter.com/community/rooftop-hatchlings-a-nice-addition-to-white-rock-rcmp-operations/']",-122.798996,49.102505,local,"['https://www.northdeltareporter.com/opinion/our-view-surrey-school-break-ins-unconscionable/', 'https://www.northdeltareporter.com/community/rooftop-hatchlings-a-nice-addition-to-white-rock-rcmp-operations/']"
langley chilliwack rcmp surrey com read facebook local,11,['9 reasons to make THIS your new grocery store + pharmacy – Langley Advance Times'],['https://www.langleyadvancetimes.com/marketplace/9-reasons-to-make-this-your-new-grocery-store-pharmacy/'],49.0521162,-122.32947920000001,local,['https://www.langleyadvancetimes.com/marketplace/9-reasons-to-make-this-your-new-grocery-store-pharmacy/']
langley chilliwack rcmp surrey com read facebook local,11,"['Our View: Penny wise, flood foolish – Langley Advance Times', 'LETTER: Seniors challenge fellow pensioners to give $300 to charity – Langley Advance Times', '‘Perfect storm’ led to bad year for mosquitos in Langley – Langley Advance Times', 'Popular Thanksgiving festival cancelled by COVID – Langley Advance Times', 'Langley firefighters charity takes a new direction during COVID-19 pandemic – Langley Advance Times']","['https://www.langleyadvancetimes.com/opinion/our-view-penny-wise-flood-foolish/', 'https://www.langleyadvancetimes.com/opinion/letter-seniors-challenge-fellow-pensioners-to-give-300-to-charity/', 'https://www.langleyadvancetimes.com/news/perfect-storm-led-to-bad-year-for-mosquitos-in-langley/', 'https://www.langleyadvancetimes.com/entertainment/popular-thanksgiving-festival-cancelled-by-covid/', 'https://www.langleyadvancetimes.com/community/langley-firefighters-charity-takes-a-new-direction-during-covid-19-pandemic/']",49.169126,-122.5793628,local,"['https://www.langleyadvancetimes.com/opinion/our-view-penny-wise-flood-foolish/', 'https://www.langleyadvancetimes.com/opinion/letter-seniors-challenge-fellow-pensioners-to-give-300-to-charity/', 'https://www.langleyadvancetimes.com/news/perfect-storm-led-to-bad-year-for-mosquitos-in-langley/', 'https://www.langleyadvancetimes.com/entertainment/popular-thanksgiving-festival-cancelled-by-covid/', 'https://www.langleyadvancetimes.com/community/langley-firefighters-charity-takes-a-new-direction-during-covid-19-pandemic/']"
langley chilliwack rcmp surrey com read facebook local,11,['Surrey’s first ethics commissioner brings ‘objectivity’ to the job – North Delta Reporter'],['https://www.northdeltareporter.com/news/surreys-first-ethics-commissioner-brings-objectivity-to-the-job/'],45.5509163,-103.4791412,local,['https://www.northdeltareporter.com/news/surreys-first-ethics-commissioner-brings-objectivity-to-the-job/']
langley chilliwack rcmp surrey com read facebook local,11,['LETTER: One man upset by Liberal party apologies – Langley Advance Times'],['https://www.langleyadvancetimes.com/opinion/letter-one-man-upset-by-liberal-party-apologies/'],13.2959389,123.77656110000001,local,['https://www.langleyadvancetimes.com/opinion/letter-one-man-upset-by-liberal-party-apologies/']
langley chilliwack rcmp surrey com read facebook local,11,['COVID focuses attention on Langley Memorial Hospital equipment need – Langley Advance Times'],['https://www.langleyadvancetimes.com/marketplace/covid-focuses-attention-on-langley-memorial-hospital-equipment-need/'],-41.2948472,174.7753869,local,['https://www.langleyadvancetimes.com/marketplace/covid-focuses-attention-on-langley-memorial-hospital-equipment-need/']
langley chilliwack rcmp surrey com read facebook local,11,"['Online submissions now open for virtual Chilliwack Fair – Chilliwack Progress', 'Foodies flock to drive-thru food truck fest in Chilliwack – Chilliwack Progress', 'Donated workshop kits help keep Chilliwack kids busy during pandemic – Chilliwack Progress', 'Drive-thru food drive for Chilliwack Salvation Army happening now – Chilliwack Progress', 'PHOTOS: Outdoor evening exhibition lights up Chilliwack artist’s property – Chilliwack Progress']","['https://www.theprogress.com/community/submissions-now-open-for-virtual-chilliwack-fair/', 'https://www.theprogress.com/community/foodies-flock-to-drive-thru-food-truck-fest-in-chilliwack/', 'https://www.theprogress.com/community/donated-workshop-kits-help-keep-chilliwack-kids-busy-during-pandemic/', 'https://www.theprogress.com/community/drive-thru-food-drive-for-chilliwack-salvation-army-happening-now/', 'https://www.theprogress.com/entertainment/photos-outdoor-evening-exhibition-lights-up-chilliwack-artists-property/']",-4.403442500000001,119.9372946,local,"['https://www.theprogress.com/community/submissions-now-open-for-virtual-chilliwack-fair/', 'https://www.theprogress.com/community/foodies-flock-to-drive-thru-food-truck-fest-in-chilliwack/', 'https://www.theprogress.com/community/donated-workshop-kits-help-keep-chilliwack-kids-busy-during-pandemic/', 'https://www.theprogress.com/community/drive-thru-food-drive-for-chilliwack-salvation-army-happening-now/', 'https://www.theprogress.com/entertainment/photos-outdoor-evening-exhibition-lights-up-chilliwack-artists-property/']"
langley chilliwack rcmp surrey com read facebook local,11,"['Chilliwack fundraiser for Kenyan widows, orphans rakes in more than $10,000 – Chilliwack Progress']",['https://www.theprogress.com/community/chilliwack-fundraiser-for-kenyan-widows-orphans-rakes-in-more-than-10000/'],1.4419683,38.431397499999996,local,['https://www.theprogress.com/community/chilliwack-fundraiser-for-kenyan-widows-orphans-rakes-in-more-than-10000/']
langley chilliwack rcmp surrey com read facebook local,11,"['‘More than any of us expected’: Langley store owner throws surprise prom for grads on staff – Langley Advance Times', 'VIDEO: Critter Care in Langley cancels annual open house – Langley Advance Times', 'LETTERS: Public ignoring COVID rules in Langley park – Langley Advance Times', 'Elite runners Canada Day 10K takes them along Fraser River in North Langley – Langley Advance Times', 'Langley Eats Local challenge promotes homegrown foods and products this summer for 11th year – Langley Advance Times']","['https://www.langleyadvancetimes.com/news/grocer-transforms-walnut-grove-store-into-prom-to-surprise-12-high-school-employees-graduating-during-covid-19/', 'https://www.langleyadvancetimes.com/news/video-critter-care-in-langley-cancels-annual-open-house/', 'https://www.langleyadvancetimes.com/opinion/letters-public-ignoring-covid-rules-in-langley-park/', 'https://www.langleyadvancetimes.com/sports/elite-runners-canada-day-10k-takes-them-along-fraser-river-in-north-langley/', 'https://www.langleyadvancetimes.com/community/langley-eats-local-challenge-promotes-homegrown-foods-and-products-this-summer-for-11th-year/']",48.360464799999995,6.3258262,local,"['https://www.langleyadvancetimes.com/news/grocer-transforms-walnut-grove-store-into-prom-to-surprise-12-high-school-employees-graduating-during-covid-19/', 'https://www.langleyadvancetimes.com/news/video-critter-care-in-langley-cancels-annual-open-house/', 'https://www.langleyadvancetimes.com/opinion/letters-public-ignoring-covid-rules-in-langley-park/', 'https://www.langleyadvancetimes.com/sports/elite-runners-canada-day-10k-takes-them-along-fraser-river-in-north-langley/', 'https://www.langleyadvancetimes.com/community/langley-eats-local-challenge-promotes-homegrown-foods-and-products-this-summer-for-11th-year/']"
